ycid,time,a,b,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,sum
1923270,2014/1/31,1,1.11111E+95,2.7,3.3,3,3.6,3.6,3.9,3.9,3.9,3.6,3.9,3,3.9,3.3,3,2.1,2.7,2.4,3,2.4,2.7,2.1,2.7,2.4,3,2.4,2.7,2.4,2.4,2.4,2.3656,2.3996,3.3,3,3,3.3,3,3,2.1,2.1,2.1,2.1,2.4,1.5,2.4,1.8,2.1,2.4,1.8,1.8,2.5527,2.5287,3,2.4,3,2.4,2.7,2.4,2.4,2.1,1.2,1.5,1.5,1.2,1.5,1.5,1.5,1.2,1.5,1.5,1.8,2.5945,2.5704,1.8,2.1,2.1,3.6,3,3.3,3,3.3,2.7,3.6,3.6,3.6,2.1,2.7,2.7,2.4,2.1,2.4,2.1,2.7,2.4,2.4,2.4,2.7,245.71
1923270,2014/2/1,1,1.11111E+95,2.4,3.6,3.3,3.9,3.3,3.6,3.3,3.9,3,4.2,3.6,3,2.7,3,2.4,3,2.4,2.7,2.4,2.7,2.4,3,2.1,2.7,1.8,2.4,2.1,3.3,3,3.3,2.7,3.3,2.7,3.3,2.4,2.4,1.8,2.7,1.8,1.5,1.5,1.5,1.2,1.5,1.2,1.5,1.5,1.8,0.9,1.8,2.1,2.7,2.4,2.7,2.1,2.7,2.7,1.8,1.5,1.8,1.2,1.8,1.5,1.5,1.5,1.5,1.2,1.5,1.2,1.5,1.5,1.5,1.5,1.8,1.2,1.2,1.2,2.7,2.4,3,2.1,2.7,2.4,2.7,2.7,1.8,1.8,2.1,1.5,2.1,1.8,2.1,1.8,1.8,1.2,1.8,214.8
1923270,2014/2/2,1,1.11111E+95,1.2,1.5,1.2,1.5,2.1,2.4,2.4,2.7,2.4,2.7,2.7,2.4,2.7,2.4,2.7,2.1,1.5,1.5,1.5,1.5,1.2,1.2,1.8,1.5,2.1,2.1,2.1,2.1,2.1,1.8,1.8,3,3,2.4,3.3,2.7,4.5,4.2,4.5,3.6,3.3,2.7,3,2.4,2.1,1.8,2.4,2.1,1.5,1.5,1.5,0.9,1.2,0.9,1.2,2.1,2.4,1.8,2.4,2.1,2.7,2.1,2.4,2.4,2.7,2.4,2.4,1.5,1.8,1.5,1.8,1.5,1.8,1.5,1.5,1.5,1.8,1.5,2.3014,2.3084,2.1,2.7,3,2.4,2.7,2.4,2.7,2.4,2.7,2.4,2.7,1.5,1.8,1.5,1.8,1.2,206.81
1923270,2014/2/3,1,1.11111E+95,1.8,1.5,1.8,1.2,1.8,1.2,2.1,1.5,1.8,1.8,1.8,2.4,2.7,2.7,3,2.4,3,2.7,2.7,1.8,1.8,1.2,1.5,1.2,1.8,1.8,1.8,1.5,1.5,1.5,1.5,1.5,2.1,1.8,1.8,1.8,3,3.3,3.9,3.6,4.2,3.3,3.6,3,3.3,2.1,3,2.4,2.7,1.8,2.1,2.1,2.4,2.1,2.4,1.8,2.7,3,3.9,3.3,3.9,3.3,3.6,3,3.6,3.3,3,3.3,3.9,3.3,4.2,3,3,2.7,3,2.7,3.3,3,3.3,3,3.3,3,3.3,3,4.2,3.9,4.2,3.9,4.2,3.9,4.2,3.9,4.2,3.9,4.2,3.6,263.1
1923270,2014/2/4,1,1.11111E+95,4.2,3.9,4.2,3.3,4.5,3.6,3.9,3.6,3.9,3,3,2.7,3,2.7,3,3,3.3,2.7,3,2.7,3.9,3.6,3.9,3.6,3.9,3.6,3,3.9,3.6,4.5,3.6,4.5,3.6,4.2,3.9,3.9,3.5293,3.5518,3,3.3,3.3,3.3,3.3,3.6,3,3.3,3.3,2.4,3,3,2.4,3,2.1,2.7,2.4,2.4,2.4,2.4,2.4,3.6,3.3,3.6,3.3,3.6,3.3,3.9,3,3.6,3.3,3.9,3.3,4.2,3.9,4.2,3.9,4.5,3.6,4.8,4.5,4.5,4.2,4.2,3.3,3.9,3,3.9,3,3.6,3.3,3.9,3.3,3.6,3.3,4.5,3.9,4.8,334.98
1923270,2014/2/5,1,1.11111E+95,4.2,4.8,4.2,4.5,3.9,4.8,4.2,4.5,3.9,4.5,4.2,4.2,3.3,3.3,3,3.6,3,3.6,3.3,3.6,3.3,3.6,2.7,3,3,4.2,3.6,4.2,3.6,3.9,3.3,3.9,3.9,4.5,4.2,4.5,3.6,3.6,2.7,3.6,3.6,4.2,3.3,4.2,3.3,3.6,3,3.3,3.9,4.8,3.9,4.2,3.9,4.5,3.6,4.2,3.9,4.2,3.6,3.9,3.6,4.2,3.6,4.5,3.3,3.3,3,3.3,2.7,3.9,3.6,4.2,3.3,4.2,3.3,4.8,4.5,4.8,3.9,5.1,4.5,4.8,4.5,4.8,4.2,4.8,4.2,4.8,4.2,5.1,3.9,3.6,3,3.6,2.7,3.6,372
1923270,2014/2/6,1,1.11111E+95,3.3,3.6,3,3.3,3,3.3,3.3,4.5,3.9,4.5,3.9,4.2,4.2,4.5,3.6,4.5,3.6,4.5,3.6,2.7,2.4,3,2.7,2.7,3,2.7,3,2.7,2.4,3,2.4,3,3.3,3.6,3.3,3.6,3.6,3.9,3.3,3.9,3.3,3.6,3.6,3.9,3,3,2.7,3,2.4,2.7,2.4,2.7,2.4,2.7,2.4,2.7,2.1,3.3,3.3,4.2,3.6,4.2,3.9,5.1,4.8,4.8,4.5,5.1,3.9,3.6,3.3,3.9,3.3,3.9,3.3,3.6,3.9,3.9,3.6,4.5,3.6,3.9,4.8,5.4,4.5,5.1,4.8,5.1,4.2,5.1,4.5,4.5,4.8,4.2,3.9,3.9,348.9
1923270,2014/2/7,1,1.11111E+95,3.6,3.3,3.9,3.3,3.6,3.3,3.9,3,3.3,3.9,4.5,3.9,4.2,4.2,4.8,3.9,4.5,3.9,4.5,3.9,4.5,3.3,3.3,3.3,4.5,3.9,4.8,4.2,4.5,3.6,4.5,3.6,3.6,3.6,5.1,4.5,4.5,4.8,5.1,4.2,5.7,5.1,5.7,5.4,6.6,5.1,5.7,4.2,4.5,3.9,4.5,3.9,4.5,3.9,5.1,4.2,4.5,4.2,5.7,4.5,6,4.8,5.7,4.8,5.7,5.1,5.7,5.1,5.4,5.4,6.3,4.7478,4.7479,5.7,6.3,4.8,6.3,6,6.9,5.7,6.6,6,5.7,5.1,6,4.8,6,5.1,6.3,5.1,6.3,5.1,6,6,7.2,6.6,462.8
1923270,2014/2/8,1,1.11111E+95,7.2,6.3,7.2,6,7.2,6.3,7.2,6.6,7.2,6.6,7.5,6.9,8.1,7.2,8.4,6.9,8.4,6.9,7.5,6.6,7.5,6.9,7.2,7.8,10.2,8.1,9.3,7.5,8.4,7.2,8.4,7.2,8.7,7.2,8.1,6.9,8.4,7.5,8.1,7.2,8.4,7.8,9,8.1,8.4,6.6,7.8,6.9,7.5,6.6,6.9,6.3,7.2,6,6.9,6.7397,6.7076,6,6,5.1,5.7,5.1,6,5.1,5.7,5.1,6.3,6.9,7.5,6.6,7.5,6.6,7.2,6.6,7.5,6.6,7.5,6.6,7.8,6.6,7.8,6.6,7.5,6.6,7.5,6.6,7.5,6.6,7.8,6.6,7.5,6.6,7.5,6.6,7.5,6.3,684.55
1923270,2014/2/9,1,1.11111E+95,7.5,6.3,7.5,6.6,7.2,6.6,7.5,6.6,7.2,6.6,7.2,6.3,7.8,6.6,7.8,6.9,8.1,7.2,7.8,6,6.9,5.7,7.2,6.6,7.5,6.6,8.1,6,6.9,6.3,7.5,7.2,8.1,7.2,8.4,6.9,8.1,6.9,7.5,6.3,7.5,7.5,8.7,7.5,8.4,6.3,7.5,6.6,7.2,6.3,7.2,6,6.6,6,6.3,5.4,6.3,5.4,6.3,5.7,6.6,5.7,6.9,6,6.6,6.3,8.1,7.2,7.8,6.9,8.7,6.6,7.5,6.6,7.2,6.3,7.5,6,7.2,6.3,7.2,6.3,7.8,6.3,7.2,6.3,7.2,6.3,6.9,6.3,6.9,6,7.2,6.3,7.2,6.3,663.6
1923270,2014/2/10,1,1.11111E+95,6.9,6.3,7.8,6.3,6.9,6.6,6.9,6.3,7.2,6.6,7.2,6.6,7.8,6.6,7.8,7.2,8.1,7.2,7.5,6.9,7.5,6.6,8.1,7.2,7.4832,7.4569,8.4,6.9,8.4,7.8,8.4,7.5,8.4,6.9,8.4,8.1,8.4,6.6,8.7,7.2,8.7,8.7,9,8.4,8.7,7.2,8.4,7.5,8.1,6.9,7.8,7.2,7.5,6.9,8.1,6.6,7.8,7.2,7.5,6.9,7.8,6.3,8.1,6.9,7.8,7.5,12.3,8.1,8.4,7.5,7.8,6.9,7.8,7.5,8.4,6.9,8.4,7.2,8.1,6.9,8.1,7.2,8.1,6.9,8.1,6.9,7.5,7.2,8.4,6.9,7.8,6.9,8.1,7.2,8.1,7.5,727.74
1923270,2014/2/11,1,1.11111E+95,8.4,6.9,8.4,7.2,8.1,7.5,8.4,7.2,8.4,7.5,8.4,7.5,8.7,7.5,9.3,8.1,8.7,8.1,8.4,7.5,8.4,7.2,9,7.5,8.4,7.2,8.4,7.8,8.7,7.5,8.1,7.8,8.4,7.5,8.1,6.9,8.1,7.2,7.8,7.2,8.7,7.5,8.7,7.8,8.7,7.5,9,7.5,8.1,7.5,8.4,6.9,8.1,7.2,7.5,6.9,8.1,6.9,8.4,6.9,8.4,7.2,8.4,7.2,9.6,8.4,10.2,9,9,7.8,8.7,7.8,8.7,7.5,8.7,7.5,8.4,7.8,8.4,7.5,8.4,7.8,8.4,7.5,8.1,7.5,8.4,7.5,8.4,7.2,8.1,7.2,7.8,7.5,7.8,6.9,764.4
1923270,2014/2/12,1,1.11111E+95,8.1,7.2,7.8,7.2,8.4,6.9,8.4,6.9,7.8,7.8,5.4,8.1,7.8,9,7.8,8.7,8.1,9,6.6,7.2,6.3,7.5,7.2,7.8,6.9,8.1,7.5,8.1,6.6,7.8,7.2,8.7,7.5,9,8.1,8.4,7.8,8.7,7.2,8.4,8.1,9.6,8.1,9.6,7.8,7.8,7.5,7.8,6.3,7.2,6.9,7.2,6.6,7.5,6.6,7.8,6.9,8.1,6.6,7.5,6.3,7.5,6.6,7.8,6.9,9,7.2,8.7,7.2,8.1,6.9,7.8,6.9,8.1,6,7.2,6.9,7.2,6.6,7.5,6.3,6.9,6.3,7.2,6.9,8.4,7.5,7.8,7.5,8.4,7.2,7.8,6.9,8.1,7.2,8.1,725.4
1923270,2014/2/13,1,1.11111E+95,7.2,8.1,6.9,8.1,6.9,7.8,7.2,7.8,7.2,7.8,7.2,9,8.1,8.1,7.2,7.2,7.2,7.8,6.9,7.8,7.2,7.5,6.3,7.5,7.2,8.7,8.1,8.1,6.9,8.4,6.9,8.4,7.5,8.1,6.6,7.5,6.3,7.2,6,7.2,6.9,8.7,6.9,8.1,6.9,6.9,6.3,6.9,6,7.2,5.7,6.9,6.3,7.2,6,6.6,6.3,6.6,6,7.5,6.3,7.8,6.9,7.8,7.2,9,7.5,8.4,6.9,8.1,7.2,7.5,6.9,7.5,6.6,7.2,6.3,7.5,6.3,7.2,6.6,6.9,6.6,7.2,6,6.6,6,6.9,6.3,6.6,5.7,6.9,5.4,6.6,6,7.2,684.6
1923270,2014/2/14,1,1.11111E+95,6.3,7.2,6.6,7.2,6.3,7.2,6.6,7.2,6.3,7.5,6.3,7.2,6.9,8.1,7.2,8.4,7.5,8.4,7.8,8.1,7.5,8.7,7.2,8.4,7.5,9,7.2,7.5,6,6.9,5.7,6.9,6,6.9,5.4,6.9,6,6.9,6.3,6.9,6.6,8.7,7.5,8.7,7.5,7.5,6,7.5,6.6,6.9,6.3,7.2,6.3,6.9,6.3,6.9,6.3,6.6,6.3,7.2,6,7.5,6.6,7.8,7.2,8.1,7.5,7.8,6.9,7.8,6.3,7.2,6.6,7.5,6.9,7.5,6.6,7.5,6.6,8.1,6.6,7.8,6.6,7.8,6.6,7.5,6.9,7.5,6.9,8.1,6.6,7.5,6.6,7.2,6.6,7.5,682.2
1923270,2014/2/15,1,1.11111E+95,6.6,7.8,6.9,7.8,6.9,7.8,6.6,7.5,6.6,6.3,5.4,6.6,6.3,7.8,6.3,7.5,6.6,7.8,6.6,7.5,6.6,8.4,7.2,8.1,8.4,9.6,8.4,9.3,7.8,9,7.5,9,7.8,7.5,6.6,7.8,6.6,7.8,6.9,7.8,7.2,8.4,7.2,8.4,6.3,6.3,5.7,6.6,5.4,6.3,5.4,6,5.7,6,5.4,4.5,4.2,4.5,4.2,4.2,4.2,4.5,4.5,5.7,4.8,6,5.1,6.6,6.3,7.2,6,7.2,6.3,7.2,6.3,7.2,6.3,6.9,6,6.9,5.7,7.2,6,7.2,6,6.9,6.3,7.5,6.3,7.2,6,7.2,5.4,6.3,5.4,6.3,639.3
1923270,2014/2/16,1,1.11111E+95,5.1,6,5.4,6,5.4,5.4,5.1,5.7,5.4,6.6,6,7.2,6.6,7.8,7.2,8.1,6.9,8.4,7.2,8.4,6.9,8.4,7.2,8.7,7.5,8.4,6.9,7.2,5.4,6.3,5.4,6.3,5.1,6.3,4.8,6.3,6.3,6.6,6,6.6,6.3,7.8,6.9,7.8,6.9,7.2,5.7,7.2,5.7,6,5.7,6,5.1,6.6,5.7,6.3,5.4,6.3,5.7,6.9,6,6.9,6,6.6,6.6,7.5,6.3,6.6,5.7,6.3,5.4,6.3,5.1,6,5.4,6.9,6.3,7.5,6.3,6.9,6,6.9,6.3,7.5,6.3,6.9,6.3,6.9,6,6.9,5.7,6.9,5.7,6.9,5.7,6,619.2
1923270,2014/2/17,1,1.11111E+95,5.1,6,4.2,4.8,4.5,4.8,4.2,4.8,3.9,5.1,4.2,5.1,6,6.6,5.7,6.3,6,7.5,6.3,7.2,6.9,7.8,5.7,7.2,6.6,8.1,6,6.3,5.1,6.3,5.4,5.7,5.1,5.7,5.7,6.6,5.4,6.9,6.6,7.8,7.2,8.1,6.9,8.4,6.3,8.1,7.2,8.7,6.9,7.2,6.6,7.8,7.2,7.5,6.6,7.2,5.7,6.6,5.7,6.3,5.1,5.4,4.8,6.3,6,7.2,7.2,8.7,6.6,6.3,6.3,8.4,7.2,7.5,6.6,7.5,6.9,7.8,6.6,7.5,6.6,7.5,6.6,7.5,6.9,7.2,6.6,7.5,6.3,7.5,6,7.2,6,7.8,6.6,7.2,624.3
1923270,2014/2/18,1,1.11111E+95,5.7,6.6,5.7,6,7.1837,7.1426,5.1,6.3,5.4,6,5.4,6,6.6,8.4,7.5,8.1,7.5,8.4,7.2,8.1,7.5,8.1,6.9,7.8,6.6,7.8,6.9,7.2,6,6.9,6,7.2,6.6,6.9,6.6,8.1,6.6,7.5,6.9,8.1,8.4,10.8,8.7,9.6,6.9,8.4,6.6,7.8,6.9,8.7,6.9,7.8,6.6,7.8,7.2,8.1,6.6,8.7,6.6,7.8,7.5,7.8,7.5,7.8,7.5,10.5,8.1,9.6,7.5,8.1,6.9,8.1,6.9,8.7,6.9,8.1,6.9,8.1,7.2,8.1,6.9,8.4,7.2,8.1,7.2,8.1,7.2,8.4,7.5,8.1,6.6,8.1,7.2,8.1,6.9,8.1,713.33
1923270,2014/2/19,1,1.11111E+95,6.9,7.5,6.9,7.5,6.9,7.2,6.9,7.5,5.7,6.9,6,6.9,6.9,7.8,6.9,7.5,6.6,7.8,7.2,8.4,7.8,9,6.9,8.4,7.2,8.4,8.4,9,7.2,8.4,7.8,9,7.8,8.4,7.2,7.8,7.2,8.4,6.9,8.4,7.8,10.8,9.3,10.5,6.9,7.8,6.9,9.9,8.7,7.7084,7.6199,7.8,6.6,8.1,7.2,8.1,6.9,7.8,6.9,7.8,6.6,7.8,6.9,8.1,8.1,10.5,7.8,9,7.8,8.1,6.9,7.5,6.6,8.1,7.2,8.1,7.5,8.4,6.9,8.4,6.9,8.1,7.5,8.4,7.5,7.8,7.2,8.4,6.9,8.4,6.9,7.5,7.2,8.1,6.9,7.8,740.43
1923270,2014/2/20,1,1.11111E+95,6.6,7.8,6.6,7.8,6.9,8.1,6.9,8.4,6.3,6.6,6,7.2,6.3,7.8,6.9,7.5,6.6,7.8,6.3,8.4,8.1,8.4,7.5,8.7,7.8,8.7,8.1,8.4,7.8,8.4,7.5,8.1,7.2,8.1,7.2,7.8,6.9,7.5,6.6,8.7,7.2,10.2,9,8.4,8.7,9.3,8.4,8.4,6.9,7.8,7.5,7.5,6.3,6.9,6,7.2,6,7.2,6.3,7.2,6,7.2,6.3,7.5,7.8,9,7.5,7.2,6.3,7.2,6,8.1,6.6,8.4,7.2,7.8,6.9,8.1,7.5,7.8,6.6,7.5,6.9,7.5,6.6,7.8,6.6,7.8,7.2,7.8,6.9,7.8,6.9,8.1,6.9,7.8,715.8
1923270,2014/2/21,1,1.11111E+95,6.6,7.8,7.2,7.5,7.2,8.1,6.3,7.5,6.3,6.6,5.4,6.3,5.7,7.2,6,6.9,6,7.5,6.3,7.2,6.6,7.5,6.6,7.2,6.9,8.1,7.8,8.4,6.9,8.1,6.9,7.5,6.6,7.8,6.9,7.2,6.6,7.5,6.6,8.1,7.8,11.1,8.7,9,8.1,8.7,7.8,8.1,7.5,6.9,6.3,6.6,6,6.9,5.4,6.3,5.1,5.7,4.8,5.7,5.4,4.5,3.9,4.5,3.9,6.9,6.6,8.1,7.2,6.6,5.4,6.3,5.7,6.9,5.7,6.9,6.3,7.8,6.6,7.2,6.6,7.5,6.6,7.5,6.6,7.5,6.6,7.5,6.6,7.5,6.9,7.5,6.9,7.5,6.6,7.5,659.7
1923270,2014/2/22,1,1.11111E+95,6.3,7.2,6.3,7.2,6,5.7,5.1,6,5.1,6,5.4,5.7,5.4,6.6,5.4,6.6,5.7,7.8,6.9,8.1,6.6,7.8,6.6,7.8,6.9,8.7,7.5,8.4,7.2,7.5,5.4,5.7,5.4,6,4.8,5.1,4.5,5.1,4.5,6.6,6.9,7.8,6.6,7.8,6.6,7.2,6.3,6.9,6.3,6.3,6.3,6.9,5.4,6,5.7,6,5.4,6,5.7,5.7,5.4,6,5.1,6.3,5.4,8.1,6.6,7.8,6.3,6.6,6,6.3,5.7,6,4.8,5.7,5.4,5.7,5.4,5.7,5.4,6.9,5.1,6,6,6.9,6.3,6.9,5.7,7.2,6,7.2,6.3,7.5,6.3,7.8,604.2
1923270,2014/2/23,1,1.11111E+95,6.6,7.2,6.6,7.2,6.3,7.5,6.3,7.5,6.6,7.5,6,6,6.9,6.3,7.5,6,6.9,6.3,6.6,6.3,7.5,6.6,6.9,6,8.1,8.1,9.6,7.5,8.1,6.6,7.5,6.6,6.9,5.7,6.6,6.3,7.2,6.6,7.2,6,7.2,6.6,7.8,6.6,6.9,5.4,6.3,5.7,6,5.4,6.3,5.4,6.6,5.4,6.3,5.7,5.7,4.5,4.8,4.5,4.8,4.2,4.8,4.8,6.3,6,6.6,5.7,6.6,5.7,5.7,5.4,6.6,5.7,6.6,5.4,6.3,5.7,6.3,6,7.2,6,7.2,6.3,6.9,6,6.9,5.7,6.9,6,6.9,5.7,6.9,5.7,6,4.5,610.8
1923270,2014/2/24,1,1.11111E+95,5.7,4.5,5.4,4.5,5.1,4.5,5.4,4.5,5.1,4.8,5.1,4.5,6.3,6,7.2,6.3,6.9,6,6.6,6.6,7.2,6.3,6.9,4.8,6,5.7,6.3,5.4,5.4,4.8,5.7,4.8,5.4,4.5,5.7,5.1,6,5.4,6.6,6,7.2,6.9,7.8,6,6.3,6,6.3,5.7,6.6,5.4,6,4.5,5.7,5.1,6.3,5.1,5.7,5.4,6.3,5.7,6.3,5.7,5.4,4.5,5.7,5.4,6.3,5.7,6,5.1,6,5.1,6.6,5.7,6.9,5.7,6.9,6,6.6,6.6,6.9,6.3,6.9,6.3,7.2,6,6.9,6,6.6,5.7,6.3,5.7,6.6,6,6.3,5.4,564.3
1923270,2014/2/25,1,1.11111E+95,6.6,5.4,6,4.5,4.8,4.2,4.5,4.5,4.5,4.2,4.8,4.2,5.4,4.8,5.7,5.1,6,6.3,6.3,6,6.6,6.3,6.3,5.1,6.6,6.3,6.6,4.8,5.1,4.5,4.8,4.2,5.1,4.5,5.1,3.9,4.5,4.8,5.7,5.7,7.2,6.9,6.9,6,6.9,5.1,6.3,5.7,6,4.8,6,5.1,5.7,4.8,6,4.5,5.7,5.1,5.7,4.5,4.5,4.2,4.5,4.8,6,5.7,6.6,5.7,6,4.8,6.9,5.7,6.6,6,6.9,6,7.2,6.3,7.5,5.7,7.2,5.7,6.9,6,7.2,6.3,6.9,6.3,6,5.4,5.7,5.4,5.7,5.1,5.7,4.5,538.8
1923270,2014/2/26,1,1.11111E+95,5.4,4.8,5.1,4.5,6.3,5.7,6.3,5.4,6,5.4,6.3,5.4,6,6,6.9,4.8,4.8,5.1,5.7,5.7,5.7,5.1,5.4,4.8,5.4,4.5,5.7,3.9,4.5,4.5,5.7,5.4,6,5.4,6.3,6,6.3,5.4,6.6,6,6.9,5.7,7.2,6.6,7.8,6,6.6,5.7,6,5.4,5.1,4.5,5.7,4.8,5.4,5.1,5.7,5.1,5.1,3.9,4.5,3.9,4.2,3.9,5.7,5.1,5.7,4.8,6,4.8,6,4.8,6.3,6,6.6,6.3,6.9,6,6.6,5.7,6.6,6,6.9,6.6,7.2,6.3,7.2,6.3,6.3,6,6,5.7,6.6,5.7,6.6,5.7,546
1923270,2014/2/27,1,1.11111E+95,6.6,5.7,6.3,5.7,6.3,4.5,5.1,4.2,4.8,3.9,4.8,4.2,4.8,4.8,6,5.1,5.1,5.1,6,5.7,6.9,6,6.6,5.1,5.7,4.8,5.7,4.8,5.7,3.9,3.9,3.9,4.5,4.2,5.1,4.5,5.4,4.8,5.1,4.8,5.1,5.1,6.6,5.7,6.3,5.4,6,5.1,5.7,4.8,5.1,4.2,4.5,3.9,4.5,3.6,4.5,3.6,3.9,2.7,3,2.4,3,2.7,3.9,3.6,4.2,3.6,4.5,3.6,4.5,4.2,5.4,4.8,5.4,4.8,5.4,4.5,5.4,4.2,5.1,4.8,5.1,4.8,5.4,4.5,5.1,3.9,4.2,4.2,4.8,4.8089,4.7821,3.9,4.2,4.69,459.78
1923270,2014/2/28,1,1.11111E+95,4.8596,3.6,3.6,3.3,3.6,2.7,3,3,3,2.7,2.7,3.3,4.8,4.8,5.7,4.5,5.4,4.8,5.7,4.8,5.7,5.4,5.4,3.9,3.9,3.3,4.2,3.6,4.2,3,3.6,3,3.3,3.6,4.2,4.2,6,5.1,6.3,6.6,6.6,5.7,5.7,5.4,6,5.1,6,5.7,6.3,5.1,6.3,5.7,6.6,5.7,6,5.4,6,4.8,5.4,4.5,4.8,4.5,5.4,4.5,4.8,5.7,6,5.7,5.7,4.2,5.1,4.2,4.8,4.2,6,5.7,6.9,6,7.2,6,6.6,5.7,6.9,6,6.9,6,6,5.4,6,5.4,6,4.8,6,4.8,5.4,4.5,482.16
1923270,2014/3/1,1,1.11111E+95,5.1,3.6,4.2,3.3,4.2,3.3,4.2,3.3,4.2,3.3,3.9,3.9,5.4,5.7,6.9,6,6,6,6.9,6.3,6.6,5.7,5.7,5.1,6.6,4.5,5.1,4.2,5.4,4.2,5.4,4.2,5.7,4.8,5.4,4.5,6,4.8,5.7,6,6.3,6.3,6.6,5.7,6,5.7,6.3,6.6,6.6,6,6.3,5.4,6,5.1,5.7,5.4,6,5.1,5.7,5.1,4.8,3.9,4.8,4.8,6.3,5.7,6.9,5.4,5.7,5.1,6,5.7,6.9,5.7,6.3,5.7,6.9,6,6.9,6,6.6,6,7.2,6,6.9,6,7.2,6,6.9,6,7.2,6,7.2,6,6.6,6,538.5
1923270,2014/3/2,1,1.11111E+95,6.3,6,6.6,5.4,6.3,5.7,6.3,5.7,7.2,5.7,6,5.1,6,5.1,6.3,5.7,6.6,5.1,5.7,4.8,5.4,4.8,6,6.6,6.9,7.2,7.2,6,6.9,4.8,6.3,5.1,6.3,5.1,6,5.4,6,5.4,6.6,5.4,6,6,6,5.4,6,5.1,5.7,4.8,6,5.4,6,5.4,6,4.8,5.7,4.8,5.4,4.8,5.4,4.5,3.9,3.6,4.5,4.2,5.1,4.8,6.6,4.8,5.4,4.2,5.4,4.8,5.7,4.8,6,5.4,6.3,5.4,6.3,5.7,6.3,5.4,6.3,5.7,6.6,5.4,6,5.7,6.3,5.7,6.3,5.1,6,5.1,5.7,5.1,541.8
1923270,2014/3/3,1,1.11111E+95,6,4.8,5.4,4.2,5.1,4.2,5.1,3.9,5.1,4.2,5.1,4.2,5.7,5.1,6.3,5.4,6.9,6,7.2,5.7,6.6,6.3,6.3,5.4,6,5.4,6.9,5.4,5.1,4.8,4.8,4.5,5.1,4.5,4.5,3.9,3.6,3.9,4.2,5.1,6,5.4,7.2,6.3,6.3,4.8,5.1,3.9,5.1,4.2,4.8,4.2,5.1,3.9,4.5,3.9,4.2,3.9,4.2,3.6,4.2,3.9,5.1,4.8,5.1,4.5,4.8,3.9,4.2,3.9,3.9,3.3,3.9,3.6,3.6,3.9,5.1,4.5,5.4,4.8,5.7,4.5,5.7,5.4,5.7,5.4,5.4,5.1,5.7,5.1,5.7,5.1,5.1,4.5,6,3.9,474.9
1923270,2014/3/4,1,1.11111E+95,4.5,3.9,4.8,4.5,5.1,4.5,4.8,4.2,4.5,3.3,3.9,3.9,4.2,6,5.1,6.3,4.8,6.3,5.1,5.4,5.7,6.6,5.7,5.4,4.2,4.5,4.2,5.1,4.2,4.5,3.9,4.2,3.9,4.8,3.9,4.8,4.8,5.7,5.4,5.4,5.4,7.2,6,6.9,6.3,5.7,4.8,5.4,4.5,5.4,4.2,4.5,4.5,6,5.4,6,5.4,5.7,5.1,5.1,3.9,4.2,3.6,4.8,4.8,5.4,4.5,5.1,5.1,5.1,4.8,6.3,5.4,7.2,5.4,6.3,5.1,6.3,5.4,6,5.4,6,5.1,6,4.8,5.4,4.8,5.7,5.1,5.7,5.4,5.1,4.5,5.7,4.8,4.5,490.2
1923270,2014/3/5,1,1.11111E+95,3.6,4.5,4.2,4.5,4.2,5.382,5.3474,4.5,3.9,4.5,3.9,5.4,5.1,6.3,5.7,6.3,4.8,5.7,5.4,6,5.1,5.7,5.4,6.6,5.7,5.1,3.9,5.1,3.9,4.5,4.2,4.8,3.9,4.5,4.2,4.5,4.5,6.3,5.4,6.6,5.7,7.2,6.3,6.9,6.3,6.9,5.4,6.3,6.3,6.9,5.7,7.2,5.7,6.9,6,6.3,5.7,6,5.4,6,5.4,6.3,5.4,6.6,5.7,6.3,6,5.7,4.8,5.7,5.1,6,5.4,6.3,6.3,6.6,6.3,6.9,6,6.9,5.7,7.2,6.3,7.2,6,6.9,6,6.9,6.3,6.6,5.7,6.6,5.7,6,5.7,6.6,545.33
1923270,2014/3/6,1,1.11111E+95,6,6.6,5.7,6.6,5.7,6.6,5.4,6.6,5.4,5.7,4.8,4.5,5.4,5.1,6.3,5.1,6,4.8,6,5.1,6,6,7.2,6.3,6,6.6,6.3,6.6,5.7,6.3,5.7,6.6,6,7.2,6,6.6,5.7,6.3,6,7.5,6.6,8.1,8.1,9,6.9,7.8,6.6,7.5,6.6,7.5,6.6,7.2,6,6.9,6,6.3,6,6.6,5.7,6.6,6.3,6.6,4.8,6.3,5.7,7.2,6.3,6.9,6.3,6.9,5.7,6.6,6.6,7.8,6.9,8.1,6.6,7.5,6.6,7.5,6.9,8.1,7.2,7.8,7.5,8.4,7.2,8.1,6.9,7.8,6.9,8.1,7.2,7.8,6.9,7.8,632.4
